"","participant","textbox_comp.text","figure2","Type","type","label2","button_selections_test","textbox_comp_2.text","slider1.response","ss_question","Gender","textboxAge.text"
"999","324807",9,"resources/real_fg_memory_images/orig9.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"1000","324807",6,"resources/real_fg_memory_images/fg26.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"1001","324807",3,"resources/real_fg_memory_images/fg33.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"1002","324807",0,"resources/real_fg_memory_images/fg31.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"1003","324807",0,"resources/real_fg_memory_images/orig10.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"1004","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","324807",NA,NA,NA,NA,NA,NA,NA,5,"Persons over the age of 65 are often targeted by con-artists",NA,NA
"1006","324807",NA,NA,NA,NA,NA,NA,NA,1,"I answer the phone whenever it rings, even if I do not know who is calling",NA,NA
"1007","324807",NA,NA,NA,NA,NA,NA,NA,1,"If a telemarketer calls me, I usually listen to what they have to say",NA,NA
"1008","324807",NA,NA,NA,NA,NA,NA,NA,1,"I have difficulty ending a phone call, even if the caller is a telemarketer, someone I do not know, or someone I do not wish to call me",NA,NA
"1009","324807",NA,NA,NA,NA,NA,NA,NA,5,"If something sounds too good to be true, it usually is",NA,NA
"1010","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""female_option""]",NA
"1012","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69
"1013","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","385025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","385025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","385025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","385025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
