"","participant","figure2","label2","textbox_comp_2.text","type","accurate","agegroup"
"856","519824","resources/real_fg_memory_images/fg21.jpg","Scam",0,"artificial",0,"Young"
"857","519824","resources/real_fg_memory_images/orig6.jpg","Scam",5,"real",0,"Young"
"858","519824","resources/real_fg_memory_images/fg30.jpg","Neutral",0,"artificial",1,"Young"
"859","519824","resources/real_fg_memory_images/fg28.jpg","Neutral",0,"artificial",0,"Young"
"860","519824","resources/real_fg_memory_images/fg26.jpg","Neutral",5,"artificial",1,"Young"
"861","519824","resources/real_fg_memory_images/fg19.jpg","Scam",0,"artificial",1,"Young"
"862","519824","resources/real_fg_memory_images/orig12.jpg","Neutral",5,"real",0,"Young"
"863","519824","resources/real_fg_memory_images/orig3.jpg","Scam",10,"real",1,"Young"
"864","559091","resources/real_fg_memory_images/orig5.jpg","Scam",7,"real",1,"Young"
"865","559091","resources/real_fg_memory_images/fg22.jpg","Scam",3,"artificial",1,"Young"
"866","559091","resources/real_fg_memory_images/fg25.jpg","Neutral",4,"artificial",1,"Young"
"867","559091","resources/real_fg_memory_images/orig4.jpg","Scam",10,"real",1,"Young"
"868","559091","resources/real_fg_memory_images/fg24.jpg","Scam",3,"artificial",0,"Young"
"869","559091","resources/real_fg_memory_images/orig12.jpg","Neutral",9,"real",0,"Young"
"870","559091","resources/real_fg_memory_images/fg29.jpg","Neutral",4,"artificial",0,"Young"
"871","559091","resources/real_fg_memory_images/orig9.jpg","Neutral",4,"real",1,"Young"
"872","559091","resources/real_fg_memory_images/orig11.jpg","Neutral",4,"real",1,"Young"
"873","559091","resources/real_fg_memory_images/fg28.jpg","Neutral",4,"artificial",1,"Young"
"874","559091","resources/real_fg_memory_images/fg19.jpg","Scam",2,"artificial",0,"Young"
"875","559091","resources/real_fg_memory_images/fg27.jpg","Neutral",2,"artificial",0,"Young"
"876","559091","resources/real_fg_memory_images/fg30.jpg","Neutral",2,"artificial",1,"Young"
"877","559091","resources/real_fg_memory_images/fg21.jpg","Scam",3,"artificial",0,"Young"
"878","559091","resources/real_fg_memory_images/orig6.jpg","Scam",3,"real",0,"Young"
"879","559091","resources/real_fg_memory_images/orig2.jpg","Scam",9,"real",0,"Young"
"880","559091","resources/real_fg_memory_images/fg26.jpg","Neutral",3,"artificial",1,"Young"
"881","559091","resources/real_fg_memory_images/orig1.jpg","Scam",4,"real",0,"Young"
"882","559091","resources/real_fg_memory_images/orig3.jpg","Scam",4,"real",1,"Young"
"883","559091","resources/real_fg_memory_images/orig7.jpg","Neutral",4,"real",1,"Young"
"884","559091","resources/real_fg_memory_images/orig10.jpg","Neutral",4,"real",0,"Young"
"885","559091","resources/real_fg_memory_images/fg23.jpg","Scam",4,"artificial",0,"Young"
"886","559091","resources/real_fg_memory_images/fg20.jpg","Scam",3,"artificial",0,"Young"
"887","559091","resources/real_fg_memory_images/orig8.jpg","Neutral",3,"real",1,"Young"
"888","575041","resources/real_fg_memory_images/fg22.jpg","Scam",10,"artificial",0,"Young"
"889","575041","resources/real_fg_memory_images/orig9.jpg","Neutral",5,"real",1,"Young"
"890","575041","resources/real_fg_memory_images/orig2.jpg","Scam",10,"real",1,"Young"
"891","575041","resources/real_fg_memory_images/orig4.jpg","Scam",7,"real",1,"Young"
"892","575041","resources/real_fg_memory_images/fg26.jpg","Neutral",2,"artificial",1,"Young"
"893","575041","resources/real_fg_memory_images/fg30.jpg","Neutral",5,"artificial",0,"Young"
"894","575041","resources/real_fg_memory_images/orig3.jpg","Scam",10,"real",1,"Young"
"895","575041","resources/real_fg_memory_images/orig12.jpg","Neutral",10,"real",0,"Young"
"896","575041","resources/real_fg_memory_images/orig1.jpg","Scam",5,"real",1,"Young"
"897","575041","resources/real_fg_memory_images/orig5.jpg","Scam",5,"real",1,"Young"
"898","575041","resources/real_fg_memory_images/fg20.jpg","Scam",2,"artificial",1,"Young"
"899","575041","resources/real_fg_memory_images/fg23.jpg","Scam",1,"artificial",0,"Young"
"900","575041","resources/real_fg_memory_images/fg28.jpg","Neutral",7,"artificial",1,"Young"
"901","575041","resources/real_fg_memory_images/fg24.jpg","Scam",3,"artificial",1,"Young"
"902","575041","resources/real_fg_memory_images/orig8.jpg","Neutral",10,"real",1,"Young"
"903","575041","resources/real_fg_memory_images/orig10.jpg","Neutral",2,"real",0,"Young"
"904","575041","resources/real_fg_memory_images/fg25.jpg","Neutral",2,"artificial",0,"Young"
"905","575041","resources/real_fg_memory_images/orig11.jpg","Neutral",8,"real",1,"Young"
"906","575041","resources/real_fg_memory_images/orig7.jpg","Neutral",2,"real",1,"Young"
"907","575041","resources/real_fg_memory_images/fg29.jpg","Neutral",1,"artificial",1,"Young"
"908","575041","resources/real_fg_memory_images/fg27.jpg","Neutral",1,"artificial",1,"Young"
"909","575041","resources/real_fg_memory_images/orig6.jpg","Scam",5,"real",0,"Young"
"910","575041","resources/real_fg_memory_images/fg19.jpg","Scam",1,"artificial",1,"Young"
"911","575041","resources/real_fg_memory_images/fg21.jpg","Scam",1,"artificial",1,"Young"
"912","578449","resources/real_fg_memory_images/fg24.jpg","Scam",5,"artificial",1,"Young"
"913","578449","resources/real_fg_memory_images/fg20.jpg","Scam",8,"artificial",1,"Young"
"914","578449","resources/real_fg_memory_images/orig7.jpg","Neutral",10,"real",1,"Young"
"915","578449","resources/real_fg_memory_images/orig1.jpg","Scam",10,"real",1,"Young"
"916","578449","resources/real_fg_memory_images/fg29.jpg","Neutral",8,"artificial",1,"Young"
"917","578449","resources/real_fg_memory_images/fg25.jpg","Neutral",6,"artificial",1,"Young"
"918","578449","resources/real_fg_memory_images/orig12.jpg","Neutral",10,"real",1,"Young"
"919","578449","resources/real_fg_memory_images/orig2.jpg","Scam",8,"real",1,"Young"
"920","578449","resources/real_fg_memory_images/orig4.jpg","Scam",10,"real",1,"Young"
"921","578449","resources/real_fg_memory_images/fg21.jpg","Scam",6,"artificial",0,"Young"
"922","578449","resources/real_fg_memory_images/fg28.jpg","Neutral",10,"artificial",1,"Young"
"923","578449","resources/real_fg_memory_images/orig8.jpg","Neutral",10,"real",1,"Young"
"924","578449","resources/real_fg_memory_images/fg23.jpg","Scam",6,"artificial",1,"Young"
"925","578449","resources/real_fg_memory_images/orig5.jpg","Scam",10,"real",1,"Young"
"926","578449","resources/real_fg_memory_images/orig3.jpg","Scam",10,"real",0,"Young"
"927","578449","resources/real_fg_memory_images/fg30.jpg","Neutral",10,"artificial",1,"Young"
"928","578449","resources/real_fg_memory_images/orig6.jpg","Scam",5,"real",1,"Young"
"929","578449","resources/real_fg_memory_images/fg22.jpg","Scam",9,"artificial",1,"Young"
"930","578449","resources/real_fg_memory_images/orig11.jpg","Neutral",10,"real",1,"Young"
"931","578449","resources/real_fg_memory_images/fg26.jpg","Neutral",10,"artificial",1,"Young"
"932","578449","resources/real_fg_memory_images/fg19.jpg","Scam",6,"artificial",0,"Young"
"933","578449","resources/real_fg_memory_images/orig9.jpg","Neutral",8,"real",0,"Young"
"934","578449","resources/real_fg_memory_images/orig10.jpg","Neutral",8,"real",0,"Young"
"935","578449","resources/real_fg_memory_images/fg27.jpg","Neutral",10,"artificial",1,"Young"
"936","589213","resources/real_fg_memory_images/orig5.jpg","Scam",10,"real",1,"Young"
"937","589213","resources/real_fg_memory_images/fg24.jpg","Scam",7,"artificial",1,"Young"
"938","589213","resources/real_fg_memory_images/fg22.jpg","Scam",10,"artificial",1,"Young"
"939","589213","resources/real_fg_memory_images/fg23.jpg","Scam",6,"artificial",1,"Young"
"940","589213","resources/real_fg_memory_images/fg27.jpg","Neutral",10,"artificial",1,"Young"
"941","589213","resources/real_fg_memory_images/fg26.jpg","Neutral",7,"artificial",1,"Young"
"942","589213","resources/real_fg_memory_images/orig10.jpg","Neutral",5,"real",0,"Young"
"943","589213","resources/real_fg_memory_images/orig6.jpg","Scam",5,"real",1,"Young"
"944","589213","resources/real_fg_memory_images/fg19.jpg","Scam",6,"artificial",1,"Young"
"945","589213","resources/real_fg_memory_images/fg28.jpg","Neutral",8,"artificial",1,"Young"
"946","589213","resources/real_fg_memory_images/orig2.jpg","Scam",8,"real",1,"Young"
"947","589213","resources/real_fg_memory_images/orig4.jpg","Scam",8,"real",1,"Young"
"948","589213","resources/real_fg_memory_images/orig7.jpg","Neutral",6,"real",0,"Young"
"949","589213","resources/real_fg_memory_images/orig11.jpg","Neutral",6,"real",1,"Young"
"950","589213","resources/real_fg_memory_images/fg20.jpg","Scam",5,"artificial",0,"Young"
"951","589213","resources/real_fg_memory_images/fg30.jpg","Neutral",7,"artificial",0,"Young"
"952","589213","resources/real_fg_memory_images/fg21.jpg","Scam",6,"artificial",0,"Young"
"953","589213","resources/real_fg_memory_images/orig8.jpg","Neutral",10,"real",1,"Young"
"954","589213","resources/real_fg_memory_images/orig9.jpg","Neutral",8,"real",0,"Young"
"955","589213","resources/real_fg_memory_images/fg29.jpg","Neutral",8,"artificial",1,"Young"
"956","589213","resources/real_fg_memory_images/orig12.jpg","Neutral",9,"real",1,"Young"
"957","589213","resources/real_fg_memory_images/orig1.jpg","Scam",9,"real",1,"Young"
"958","589213","resources/real_fg_memory_images/fg25.jpg","Neutral",7,"artificial",0,"Young"
"959","589213","resources/real_fg_memory_images/orig3.jpg","Scam",10,"real",1,"Young"
"960","596496","resources/real_fg_memory_images/orig9.jpg","Neutral",5,"real",1,"Young"
"961","596496","resources/real_fg_memory_images/fg22.jpg","Scam",10,"artificial",1,"Young"
"962","596496","resources/real_fg_memory_images/fg21.jpg","Scam",5,"artificial",1,"Young"
"963","596496","resources/real_fg_memory_images/fg29.jpg","Neutral",5,"artificial",1,"Young"
"964","596496","resources/real_fg_memory_images/orig8.jpg","Neutral",10,"real",1,"Young"
"965","596496","resources/real_fg_memory_images/fg30.jpg","Neutral",3,"artificial",1,"Young"
"966","596496","resources/real_fg_memory_images/fg23.jpg","Scam",6,"artificial",1,"Young"
"967","596496","resources/real_fg_memory_images/orig6.jpg","Scam",7,"real",0,"Young"
"968","596496","resources/real_fg_memory_images/orig4.jpg","Scam",6,"real",1,"Young"
"969","596496","resources/real_fg_memory_images/fg19.jpg","Scam",5,"artificial",1,"Young"
"970","596496","resources/real_fg_memory_images/orig2.jpg","Scam",9,"real",1,"Young"
"971","596496","resources/real_fg_memory_images/fg25.jpg","Neutral",5,"artificial",0,"Young"
"972","596496","resources/real_fg_memory_images/orig10.jpg","Neutral",7,"real",1,"Young"
"973","596496","resources/real_fg_memory_images/fg28.jpg","Neutral",7,"artificial",1,"Young"
"974","596496","resources/real_fg_memory_images/fg27.jpg","Neutral",6,"artificial",1,"Young"
"975","596496","resources/real_fg_memory_images/fg24.jpg","Scam",3,"artificial",1,"Young"
"976","596496","resources/real_fg_memory_images/orig11.jpg","Neutral",9,"real",1,"Young"
"977","596496","resources/real_fg_memory_images/fg26.jpg","Neutral",6,"artificial",1,"Young"
"978","596496","resources/real_fg_memory_images/orig3.jpg","Scam",4,"real",1,"Young"
"979","596496","resources/real_fg_memory_images/orig7.jpg","Neutral",8,"real",1,"Young"
"980","596496","resources/real_fg_memory_images/orig5.jpg","Scam",10,"real",1,"Young"
"981","596496","resources/real_fg_memory_images/fg20.jpg","Scam",5,"artificial",1,"Young"
"982","596496","resources/real_fg_memory_images/orig1.jpg","Scam",9,"real",1,"Young"
"983","596496","resources/real_fg_memory_images/orig12.jpg","Neutral",9,"real",1,"Young"
"984","598033","resources/real_fg_memory_images/orig12.jpg","Neutral",3,"real",1,"Young"
"985","598033","resources/real_fg_memory_images/orig6.jpg","Scam",7,"real",1,"Young"
"986","598033","resources/real_fg_memory_images/orig1.jpg","Scam",3,"real",0,"Young"
"987","598033","resources/real_fg_memory_images/fg25.jpg","Neutral",5,"artificial",0,"Young"
"988","598033","resources/real_fg_memory_images/fg30.jpg","Neutral",5,"artificial",1,"Young"
"989","598033","resources/real_fg_memory_images/orig8.jpg","Neutral",8,"real",1,"Young"
"990","598033","resources/real_fg_memory_images/fg20.jpg","Scam",6,"artificial",0,"Young"
"991","598033","resources/real_fg_memory_images/orig3.jpg","Scam",10,"real",1,"Young"
"992","598033","resources/real_fg_memory_images/fg22.jpg","Scam",10,"artificial",1,"Young"
"993","598033","resources/real_fg_memory_images/fg29.jpg","Neutral",3,"artificial",1,"Young"
"994","598033","resources/real_fg_memory_images/fg23.jpg","Scam",4,"artificial",0,"Young"
"995","598033","resources/real_fg_memory_images/orig10.jpg","Neutral",8,"real",0,"Young"
"996","598033","resources/real_fg_memory_images/fg28.jpg","Neutral",7,"artificial",1,"Young"
"997","598033","resources/real_fg_memory_images/orig5.jpg","Scam",3,"real",1,"Young"
"998","598033","resources/real_fg_memory_images/fg21.jpg","Scam",3,"artificial",0,"Young"
"999","598033","resources/real_fg_memory_images/fg26.jpg","Neutral",3,"artificial",1,"Young"
"1000","598033","resources/real_fg_memory_images/fg19.jpg","Scam",7,"artificial",1,"Young"
"1001","598033","resources/real_fg_memory_images/orig4.jpg","Scam",3,"real",0,"Young"
"1002","598033","resources/real_fg_memory_images/fg24.jpg","Scam",5,"artificial",0,"Young"
"1003","598033","resources/real_fg_memory_images/orig9.jpg","Neutral",3,"real",1,"Young"
"1004","598033","resources/real_fg_memory_images/orig2.jpg","Scam",5,"real",1,"Young"
"1005","598033","resources/real_fg_memory_images/orig7.jpg","Neutral",7,"real",0,"Young"
"1006","598033","resources/real_fg_memory_images/fg27.jpg","Neutral",3,"artificial",1,"Young"
"1007","598033","resources/real_fg_memory_images/orig11.jpg","Neutral",3,"real",1,"Young"
"1008","672115","resources/real_fg_memory_images/fg20.jpg","Scam",7,"artificial",1,"Young"
"1009","672115","resources/real_fg_memory_images/orig4.jpg","Scam",8,"real",0,"Young"
"1010","672115","resources/real_fg_memory_images/orig6.jpg","Scam",4,"real",1,"Young"
"1011","672115","resources/real_fg_memory_images/fg29.jpg","Neutral",6,"artificial",1,"Young"
"1012","672115","resources/real_fg_memory_images/orig8.jpg","Neutral",9,"real",1,"Young"
"1013","672115","resources/real_fg_memory_images/fg19.jpg","Scam",4,"artificial",1,"Young"
"1014","672115","resources/real_fg_memory_images/orig3.jpg","Scam",8,"real",1,"Young"
"1015","672115","resources/real_fg_memory_images/fg30.jpg","Neutral",8,"artificial",1,"Young"
"1016","672115","resources/real_fg_memory_images/fg27.jpg","Neutral",4,"artificial",0,"Young"
"1017","672115","resources/real_fg_memory_images/orig1.jpg","Scam",4,"real",0,"Young"
"1018","672115","resources/real_fg_memory_images/orig2.jpg","Scam",6,"real",1,"Young"
"1019","672115","resources/real_fg_memory_images/orig9.jpg","Neutral",6,"real",0,"Young"
"1020","672115","resources/real_fg_memory_images/fg21.jpg","Scam",6,"artificial",0,"Young"
"1021","672115","resources/real_fg_memory_images/fg26.jpg","Neutral",6,"artificial",1,"Young"
"1022","672115","resources/real_fg_memory_images/orig12.jpg","Neutral",2,"real",0,"Young"
"1023","672115","resources/real_fg_memory_images/orig11.jpg","Neutral",6,"real",1,"Young"
"1024","672115","resources/real_fg_memory_images/fg28.jpg","Neutral",6,"artificial",1,"Young"
"1025","672115","resources/real_fg_memory_images/fg22.jpg","Scam",7,"artificial",1,"Young"
"1026","672115","resources/real_fg_memory_images/fg23.jpg","Scam",6,"artificial",0,"Young"
"1027","672115","resources/real_fg_memory_images/orig10.jpg","Neutral",8,"real",1,"Young"
"1028","672115","resources/real_fg_memory_images/fg24.jpg","Scam",6,"artificial",0,"Young"
"1029","672115","resources/real_fg_memory_images/fg25.jpg","Neutral",6,"artificial",0,"Young"
"1030","672115","resources/real_fg_memory_images/orig5.jpg","Scam",6,"real",1,"Young"
"1031","672115","resources/real_fg_memory_images/orig7.jpg","Neutral",8,"real",1,"Young"
"1032","701931","resources/real_fg_memory_images/orig10.jpg","Neutral",3,"real",0,"Young"
"1033","701931","resources/real_fg_memory_images/fg22.jpg","Scam",9,"artificial",0,"Young"
"1034","701931","resources/real_fg_memory_images/fg20.jpg","Scam",2,"artificial",0,"Young"
"1035","701931","resources/real_fg_memory_images/orig4.jpg","Scam",10,"real",1,"Young"
"1036","701931","resources/real_fg_memory_images/fg27.jpg","Neutral",10,"artificial",1,"Young"
"1037","701931","resources/real_fg_memory_images/orig5.jpg","Scam",10,"real",1,"Young"
"1038","701931","resources/real_fg_memory_images/fg21.jpg","Scam",1,"artificial",0,"Young"
"1039","701931","resources/real_fg_memory_images/orig6.jpg","Scam",10,"real",1,"Young"
"1040","701931","resources/real_fg_memory_images/orig8.jpg","Neutral",10,"real",1,"Young"
"1041","701931","resources/real_fg_memory_images/orig3.jpg","Scam",10,"real",0,"Young"
"1042","701931","resources/real_fg_memory_images/fg26.jpg","Neutral",1,"artificial",0,"Young"
"1043","701931","resources/real_fg_memory_images/orig2.jpg","Scam",5,"real",1,"Young"
"1044","701931","resources/real_fg_memory_images/fg25.jpg","Neutral",5,"artificial",1,"Young"
"1045","701931","resources/real_fg_memory_images/fg24.jpg","Scam",5,"artificial",0,"Young"
"1046","701931","resources/real_fg_memory_images/orig1.jpg","Scam",5,"real",1,"Young"
